id;instituicao;nome_categoria;categoria_instituicao
5268;Guarda Municipal de Tobias Barreto;Guarda Municipal;5
5269;Guarda Municipal de Tocantins;Guarda Municipal;5
5270;Guarda Municipal de Tocantinópolis;Guarda Municipal;5
5271;Guarda Municipal de Tocantínia;Guarda Municipal;5
5272;Guarda Municipal de Tocos do Moji;Guarda Municipal;5
5273;Guarda Municipal de Toledo;Guarda Municipal;5
5274;Guarda Municipal de Toledo;Guarda Municipal;5
5275;Guarda Municipal de Tomar do Geru;Guarda Municipal;5
5276;Guarda Municipal de Tomazina;Guarda Municipal;5
5277;Guarda Municipal de Tombos;Guarda Municipal;5
5278;Guarda Municipal de Tomé-Açu;Guarda Municipal;5
5279;Guarda Municipal de Tonantins;Guarda Municipal;5
5280;Guarda Municipal de Toritama;Guarda Municipal;5
5281;Guarda Municipal de Torixoréu;Guarda Municipal;5
5282;Guarda Municipal de Toropi;Guarda Municipal;5
5283;Guarda Municipal de Torre de Pedra;Guarda Municipal;5
5284;Guarda Municipal de Torres;Guarda Municipal;5
5285;Guarda Municipal de Torrinha;Guarda Municipal;5
5286;Guarda Municipal de Touros;Guarda Municipal;5
5287;Guarda Municipal de Trabiju;Guarda Municipal;5
5288;Guarda Municipal de Tracuateua;Guarda Municipal;5
5289;Guarda Municipal de Tracunhaém;Guarda Municipal;5
5290;Guarda Municipal de Traipu;Guarda Municipal;5
5291;Guarda Municipal de Trairi;Guarda Municipal;5
5292;Guarda Municipal de Trairão;Guarda Municipal;5
5293;Guarda Municipal de Trajano de Moraes;Guarda Municipal;5
5294;Guarda Municipal de Tramandaí;Guarda Municipal;5
5295;Guarda Municipal de Travesseiro;Guarda Municipal;5
5296;Guarda Municipal de Tremedal;Guarda Municipal;5
5297;Guarda Municipal de Tremembé;Guarda Municipal;5
5298;Guarda Municipal de Treviso;Guarda Municipal;5
5299;Guarda Municipal de Treze Tílias;Guarda Municipal;5
5300;Guarda Municipal de Treze de Maio;Guarda Municipal;5
5301;Guarda Municipal de Trindade;Guarda Municipal;5
5302;Guarda Municipal de Trindade;Guarda Municipal;5
5303;Guarda Municipal de Trindade do Sul;Guarda Municipal;5
5304;Guarda Municipal de Triunfo;Guarda Municipal;5
5305;Guarda Municipal de Triunfo;Guarda Municipal;5
5306;Guarda Municipal de Triunfo;Guarda Municipal;5
5307;Guarda Municipal de Triunfo Potiguar;Guarda Municipal;5
5308;Guarda Municipal de Trizidela do Vale;Guarda Municipal;5
5309;Guarda Municipal de Trombas;Guarda Municipal;5
5310;Guarda Municipal de Trombudo Central;Guarda Municipal;5
5311;Guarda Municipal de Três Arroios;Guarda Municipal;5
5312;Guarda Municipal de Três Barras;Guarda Municipal;5
5313;Guarda Municipal de Três Barras do Paraná;Guarda Municipal;5
5314;Guarda Municipal de Três Cachoeiras;Guarda Municipal;5
5315;Guarda Municipal de Três Corações;Guarda Municipal;5
5316;Guarda Municipal de Três Coroas;Guarda Municipal;5
5317;Guarda Municipal de Três Forquilhas;Guarda Municipal;5
5318;Guarda Municipal de Três Fronteiras;Guarda Municipal;5
5319;Guarda Municipal de Três Lagoas;Guarda Municipal;5
5320;Guarda Municipal de Três Marias;Guarda Municipal;5
5321;Guarda Municipal de Três Palmeiras;Guarda Municipal;5
5322;Guarda Municipal de Três Passos;Guarda Municipal;5
5323;Guarda Municipal de Três Pontas;Guarda Municipal;5
5324;Guarda Municipal de Três Ranchos;Guarda Municipal;5
5325;Guarda Municipal de Três Rios;Guarda Municipal;5
5326;Guarda Municipal de Três de Maio;Guarda Municipal;5
5327;Guarda Municipal de Tubarão;Guarda Municipal;5
5328;Guarda Municipal de Tucano;Guarda Municipal;5
5329;Guarda Municipal de Tucumã;Guarda Municipal;5
5330;Guarda Municipal de Tucunduva;Guarda Municipal;5
5331;Guarda Municipal de Tucuruí;Guarda Municipal;5
5332;Guarda Municipal de Tufilândia;Guarda Municipal;5
5333;Guarda Municipal de Tuiuti;Guarda Municipal;5
5334;Guarda Municipal de Tumiritinga;Guarda Municipal;5
5335;Guarda Municipal de Tunas;Guarda Municipal;5
5336;Guarda Municipal de Tunas do Paraná;Guarda Municipal;5
5337;Guarda Municipal de Tuneiras do Oeste;Guarda Municipal;5
5338;Guarda Municipal de Tuntum;Guarda Municipal;5
5339;Guarda Municipal de Tunápolis;Guarda Municipal;5
5340;Guarda Municipal de Tupaciguara;Guarda Municipal;5
5341;Guarda Municipal de Tupanatinga;Guarda Municipal;5
5342;Guarda Municipal de Tupanci do Sul;Guarda Municipal;5
5343;Guarda Municipal de Tupanciretã;Guarda Municipal;5
5344;Guarda Municipal de Tupandi;Guarda Municipal;5
5345;Guarda Municipal de Tuparendi;Guarda Municipal;5
5346;Guarda Municipal de Tuparetama;Guarda Municipal;5
5347;Guarda Municipal de Tupi Paulista;Guarda Municipal;5
5348;Guarda Municipal de Tupirama;Guarda Municipal;5
5349;Guarda Municipal de Tupiratins;Guarda Municipal;5
5350;Guarda Municipal de Tupã;Guarda Municipal;5
5351;Guarda Municipal de Tupãssi;Guarda Municipal;5
5352;Guarda Municipal de Turiaçu;Guarda Municipal;5
5353;Guarda Municipal de Turilândia;Guarda Municipal;5
5354;Guarda Municipal de Turiúba;Guarda Municipal;5
5355;Guarda Municipal de Turmalina;Guarda Municipal;5
5356;Guarda Municipal de Turmalina;Guarda Municipal;5
5357;Guarda Municipal de Tururu;Guarda Municipal;5
5358;Guarda Municipal de Turuçu;Guarda Municipal;5
5359;Guarda Municipal de Turvelândia;Guarda Municipal;5
5360;Guarda Municipal de Turvo;Guarda Municipal;5
5361;Guarda Municipal de Turvo;Guarda Municipal;5
5362;Guarda Municipal de Turvolândia;Guarda Municipal;5
5363;Guarda Municipal de Turvânia;Guarda Municipal;5
5364;Guarda Municipal de Tutóia;Guarda Municipal;5
5365;Guarda Municipal de Uarini;Guarda Municipal;5
5366;Guarda Municipal de Uauá;Guarda Municipal;5
5367;Guarda Municipal de Ubaitaba;Guarda Municipal;5
5368;Guarda Municipal de Ubajara;Guarda Municipal;5
5369;Guarda Municipal de Ubaporanga;Guarda Municipal;5
5370;Guarda Municipal de Ubarana;Guarda Municipal;5
5371;Guarda Municipal de Ubatuba;Guarda Municipal;5
5372;Guarda Municipal de Ubatã;Guarda Municipal;5
5373;Guarda Municipal de Ubaí;Guarda Municipal;5
5374;Guarda Municipal de Ubaíra;Guarda Municipal;5
5375;Guarda Municipal de Uberaba;Guarda Municipal;5
5376;Guarda Municipal de Uberlândia;Guarda Municipal;5
5377;Guarda Municipal de Ubirajara;Guarda Municipal;5
5378;Guarda Municipal de Ubiratã;Guarda Municipal;5
5379;Guarda Municipal de Ubiretama;Guarda Municipal;5
5380;Guarda Municipal de Ubá;Guarda Municipal;5
5381;Guarda Municipal de Uchoa;Guarda Municipal;5
5382;Guarda Municipal de Uibaí;Guarda Municipal;5
5383;Guarda Municipal de Uiramutã;Guarda Municipal;5
5384;Guarda Municipal de Uirapuru;Guarda Municipal;5
5385;Guarda Municipal de Uiraúna;Guarda Municipal;5
5386;Guarda Municipal de Ulianópolis;Guarda Municipal;5
5387;Guarda Municipal de Umari;Guarda Municipal;5
5388;Guarda Municipal de Umarizal;Guarda Municipal;5
5389;Guarda Municipal de Umbaúba;Guarda Municipal;5
5390;Guarda Municipal de Umburanas;Guarda Municipal;5
5391;Guarda Municipal de Umburatiba;Guarda Municipal;5
5392;Guarda Municipal de Umbuzeiro;Guarda Municipal;5
5393;Guarda Municipal de Umirim;Guarda Municipal;5
5394;Guarda Municipal de Umuarama;Guarda Municipal;5
5395;Guarda Municipal de Una;Guarda Municipal;5
5396;Guarda Municipal de Unaí;Guarda Municipal;5
5397;Guarda Municipal de Uniflor;Guarda Municipal;5
5398;Guarda Municipal de Unistalda;Guarda Municipal;5
5399;Guarda Municipal de União;Guarda Municipal;5
5400;Guarda Municipal de União Paulista;Guarda Municipal;5
5401;Guarda Municipal de União da Serra;Guarda Municipal;5
5402;Guarda Municipal de União da Vitória;Guarda Municipal;5
5403;Guarda Municipal de União de Minas;Guarda Municipal;5
5404;Guarda Municipal de União do Oeste;Guarda Municipal;5
5405;Guarda Municipal de União do Sul;Guarda Municipal;5
5406;Guarda Municipal de União dos Palmares;Guarda Municipal;5
5407;Guarda Municipal de Upanema;Guarda Municipal;5
5408;Guarda Municipal de Urandi;Guarda Municipal;5
5409;Guarda Municipal de Uraí;Guarda Municipal;5
5410;Guarda Municipal de Urbano Santos;Guarda Municipal;5
5411;Guarda Municipal de Uru;Guarda Municipal;5
5412;Guarda Municipal de Uruana;Guarda Municipal;5
5413;Guarda Municipal de Uruana de Minas;Guarda Municipal;5
5414;Guarda Municipal de Uruará;Guarda Municipal;5
5415;Guarda Municipal de Uruaçu;Guarda Municipal;5
5416;Guarda Municipal de Urubici;Guarda Municipal;5
5417;Guarda Municipal de Uruburetama;Guarda Municipal;5
5418;Guarda Municipal de Urucará;Guarda Municipal;5
5419;Guarda Municipal de Urucuia;Guarda Municipal;5
5420;Guarda Municipal de Urucurituba;Guarda Municipal;5
5421;Guarda Municipal de Urucânia;Guarda Municipal;5
5422;Guarda Municipal de Uruguaiana;Guarda Municipal;5
5423;Guarda Municipal de Uruoca;Guarda Municipal;5
5424;Guarda Municipal de Urupema;Guarda Municipal;5
5425;Guarda Municipal de Urupá;Guarda Municipal;5
5426;Guarda Municipal de Urupês;Guarda Municipal;5
5427;Guarda Municipal de Urussanga;Guarda Municipal;5
5428;Guarda Municipal de Urutaí;Guarda Municipal;5
5429;Guarda Municipal de Uruçuca;Guarda Municipal;5
5430;Guarda Municipal de Uruçuí;Guarda Municipal;5
5431;Guarda Municipal de Urânia;Guarda Municipal;5
5432;Guarda Municipal de Utinga;Guarda Municipal;5
5433;Guarda Municipal de Vacaria;Guarda Municipal;5
5434;Guarda Municipal de Vale Real;Guarda Municipal;5
5435;Guarda Municipal de Vale Verde;Guarda Municipal;5
5436;Guarda Municipal de Vale de São Domingos;Guarda Municipal;5
5437;Guarda Municipal de Vale do Anari;Guarda Municipal;5
5438;Guarda Municipal de Vale do Paraíso;Guarda Municipal;5
5439;Guarda Municipal de Vale do Sol;Guarda Municipal;5
5440;Guarda Municipal de Valente;Guarda Municipal;5
5441;Guarda Municipal de Valentim Gentil;Guarda Municipal;5
5442;Guarda Municipal de Valença;Guarda Municipal;5
5443;Guarda Municipal de Valença;Guarda Municipal;5
5444;Guarda Municipal de Valença do Piauí;Guarda Municipal;5
5445;Guarda Municipal de Valinhos;Guarda Municipal;5
5446;Guarda Municipal de Valparaíso;Guarda Municipal;5
5447;Guarda Municipal de Valparaíso de Goiás;Guarda Municipal;5
5448;Guarda Municipal de Vanini;Guarda Municipal;5
5449;Guarda Municipal de Vargem;Guarda Municipal;5
5450;Guarda Municipal de Vargem;Guarda Municipal;5
5451;Guarda Municipal de Vargem Alegre;Guarda Municipal;5
5452;Guarda Municipal de Vargem Alta;Guarda Municipal;5
5453;Guarda Municipal de Vargem Bonita;Guarda Municipal;5
5454;Guarda Municipal de Vargem Bonita;Guarda Municipal;5
5455;Guarda Municipal de Vargem Grande;Guarda Municipal;5
5456;Guarda Municipal de Vargem Grande Paulista;Guarda Municipal;5
5457;Guarda Municipal de Vargem Grande do Rio Pardo;Guarda Municipal;5
5458;Guarda Municipal de Vargem Grande do Sul;Guarda Municipal;5
5459;Guarda Municipal de Vargeão;Guarda Municipal;5
5460;Guarda Municipal de Varginha;Guarda Municipal;5
5461;Guarda Municipal de Varjota;Guarda Municipal;5
5462;Guarda Municipal de Varjão;Guarda Municipal;5
5463;Guarda Municipal de Varjão de Minas;Guarda Municipal;5
5464;Guarda Municipal de Varre-Sai;Guarda Municipal;5
5465;Guarda Municipal de Varzedo;Guarda Municipal;5
5466;Guarda Municipal de Varzelândia;Guarda Municipal;5
5467;Guarda Municipal de Vassouras;Guarda Municipal;5
5468;Guarda Municipal de Vazante;Guarda Municipal;5
5469;Guarda Municipal de Venda Nova do Imigrante;Guarda Municipal;5
5470;Guarda Municipal de Venha-Ver;Guarda Municipal;5
5471;Guarda Municipal de Ventania;Guarda Municipal;5
5472;Guarda Municipal de Venturosa;Guarda Municipal;5
5473;Guarda Municipal de Venâncio Aires;Guarda Municipal;5
5474;Guarda Municipal de Vera;Guarda Municipal;5
5475;Guarda Municipal de Vera Cruz;Guarda Municipal;5
5476;Guarda Municipal de Vera Cruz;Guarda Municipal;5
5477;Guarda Municipal de Vera Cruz;Guarda Municipal;5
5478;Guarda Municipal de Vera Cruz;Guarda Municipal;5
5479;Guarda Municipal de Vera Cruz do Oeste;Guarda Municipal;5
5480;Guarda Municipal de Vera Mendes;Guarda Municipal;5
5481;Guarda Municipal de Veranópolis;Guarda Municipal;5
5482;Guarda Municipal de Verdejante;Guarda Municipal;5
5483;Guarda Municipal de Verdelândia;Guarda Municipal;5
5484;Guarda Municipal de Vereda;Guarda Municipal;5
5485;Guarda Municipal de Veredinha;Guarda Municipal;5
5486;Guarda Municipal de Vermelho Novo;Guarda Municipal;5
5487;Guarda Municipal de Vertente do Lério;Guarda Municipal;5
5488;Guarda Municipal de Vertentes;Guarda Municipal;5
5489;Guarda Municipal de Verê;Guarda Municipal;5
5490;Guarda Municipal de Veríssimo;Guarda Municipal;5
5491;Guarda Municipal de Vespasiano;Guarda Municipal;5
5492;Guarda Municipal de Vespasiano Corrêa;Guarda Municipal;5
5493;Guarda Municipal de Viadutos;Guarda Municipal;5
5494;Guarda Municipal de Viamão;Guarda Municipal;5
5495;Guarda Municipal de Viana;Guarda Municipal;5
5496;Guarda Municipal de Viana;Guarda Municipal;5
5497;Guarda Municipal de Vianópolis;Guarda Municipal;5
5498;Guarda Municipal de Vicente Dutra;Guarda Municipal;5
5499;Guarda Municipal de Vicentina;Guarda Municipal;5
5500;Guarda Municipal de Vicentinópolis;Guarda Municipal;5
5501;Guarda Municipal de Victor Graeff;Guarda Municipal;5
5502;Guarda Municipal de Vicência;Guarda Municipal;5
5503;Guarda Municipal de Vidal Ramos;Guarda Municipal;5
5504;Guarda Municipal de Videira;Guarda Municipal;5
5505;Guarda Municipal de Vieiras;Guarda Municipal;5
5506;Guarda Municipal de Vieirópolis;Guarda Municipal;5
5507;Guarda Municipal de Vigia;Guarda Municipal;5
5508;Guarda Municipal de Vila Bela da Santíssima Trindade;Guarda Municipal;5
5509;Guarda Municipal de Vila Boa;Guarda Municipal;5
5510;Guarda Municipal de Vila Flor;Guarda Municipal;5
5511;Guarda Municipal de Vila Flores;Guarda Municipal;5
5512;Guarda Municipal de Vila Lângaro;Guarda Municipal;5
5513;Guarda Municipal de Vila Maria;Guarda Municipal;5
5514;Guarda Municipal de Vila Nova do Piauí;Guarda Municipal;5
5515;Guarda Municipal de Vila Nova do Sul;Guarda Municipal;5
5516;Guarda Municipal de Vila Nova dos Martírios;Guarda Municipal;5
5517;Guarda Municipal de Vila Pavão;Guarda Municipal;5
5518;Guarda Municipal de Vila Propício;Guarda Municipal;5
5519;Guarda Municipal de Vila Rica;Guarda Municipal;5
5520;Guarda Municipal de Vila Valério;Guarda Municipal;5
5521;Guarda Municipal de Vila Velha;Guarda Municipal;5
5522;Guarda Municipal de Vilhena;Guarda Municipal;5
5523;Guarda Municipal de Vinhedo;Guarda Municipal;5
5524;Guarda Municipal de Viradouro;Guarda Municipal;5
5525;Guarda Municipal de Virgem da Lapa;Guarda Municipal;5
5526;Guarda Municipal de Virginópolis;Guarda Municipal;5
5527;Guarda Municipal de Virgolândia;Guarda Municipal;5
5528;Guarda Municipal de Virgínia;Guarda Municipal;5
5529;Guarda Municipal de Virmond;Guarda Municipal;5
5530;Guarda Municipal de Visconde do Rio Branco;Guarda Municipal;5
5531;Guarda Municipal de Viseu;Guarda Municipal;5
5532;Guarda Municipal de Vista Alegre;Guarda Municipal;5
5533;Guarda Municipal de Vista Alegre do Alto;Guarda Municipal;5
5534;Guarda Municipal de Vista Alegre do Prata;Guarda Municipal;5
5535;Guarda Municipal de Vista Gaúcha;Guarda Municipal;5
5536;Guarda Municipal de Vista Serrana;Guarda Municipal;5
5537;Guarda Municipal de Vitor Meireles;Guarda Municipal;5
5538;Guarda Municipal de Vitorino;Guarda Municipal;5
5539;Guarda Municipal de Vitorino Freire;Guarda Municipal;5
5540;Guarda Municipal de Vitória;Guarda Municipal;5
5541;Guarda Municipal de Vitória Brasil;Guarda Municipal;5
5542;Guarda Municipal de Vitória da Conquista;Guarda Municipal;5
5543;Guarda Municipal de Vitória das Missões;Guarda Municipal;5
5544;Guarda Municipal de Vitória de Santo Antão;Guarda Municipal;5
5545;Guarda Municipal de Vitória do Jari;Guarda Municipal;5
5546;Guarda Municipal de Vitória do Mearim;Guarda Municipal;5
5547;Guarda Municipal de Vitória do Xingu;Guarda Municipal;5
5548;Guarda Municipal de Viçosa;Guarda Municipal;5
5549;Guarda Municipal de Viçosa;Guarda Municipal;5
5550;Guarda Municipal de Viçosa;Guarda Municipal;5
5551;Guarda Municipal de Viçosa do Ceará;Guarda Municipal;5
5552;Guarda Municipal de Volta Grande;Guarda Municipal;5
5553;Guarda Municipal de Volta Redonda;Guarda Municipal;5
5554;Guarda Municipal de Votorantim;Guarda Municipal;5
5555;Guarda Municipal de Votuporanga;Guarda Municipal;5
5556;Guarda Municipal de Várzea;Guarda Municipal;5
5557;Guarda Municipal de Várzea;Guarda Municipal;5
5558;Guarda Municipal de Várzea Alegre;Guarda Municipal;5
5559;Guarda Municipal de Várzea Branca;Guarda Municipal;5
5560;Guarda Municipal de Várzea Grande;Guarda Municipal;5
5561;Guarda Municipal de Várzea Grande;Guarda Municipal;5
5562;Guarda Municipal de Várzea Nova;Guarda Municipal;5
5563;Guarda Municipal de Várzea Paulista;Guarda Municipal;5
5564;Guarda Municipal de Várzea da Palma;Guarda Municipal;5
5565;Guarda Municipal de Várzea da Roça;Guarda Municipal;5
5566;Guarda Municipal de Várzea do Poço;Guarda Municipal;5
5567;Guarda Municipal de Wagner;Guarda Municipal;5
5568;Guarda Municipal de Wall Ferraz;Guarda Municipal;5
5569;Guarda Municipal de Wanderley;Guarda Municipal;5
5570;Guarda Municipal de Wanderlândia;Guarda Municipal;5
5571;Guarda Municipal de Wenceslau Braz;Guarda Municipal;5
5572;Guarda Municipal de Wenceslau Braz;Guarda Municipal;5
5573;Guarda Municipal de Wenceslau Guimarães;Guarda Municipal;5
5574;Guarda Municipal de Westfália;Guarda Municipal;5
5575;Guarda Municipal de Witmarsum;Guarda Municipal;5
5576;Guarda Municipal de Xambioá;Guarda Municipal;5
5577;Guarda Municipal de Xambrê;Guarda Municipal;5
5578;Guarda Municipal de Xangri-lá;Guarda Municipal;5
5579;Guarda Municipal de Xanxerê;Guarda Municipal;5
5580;Guarda Municipal de Xapuri;Guarda Municipal;5
5581;Guarda Municipal de Xavantina;Guarda Municipal;5
5582;Guarda Municipal de Xaxim;Guarda Municipal;5
5583;Guarda Municipal de Xexéu;Guarda Municipal;5
5584;Guarda Municipal de Xinguara;Guarda Municipal;5
5585;Guarda Municipal de Xique-Xique;Guarda Municipal;5
5586;Guarda Municipal de Zabelê;Guarda Municipal;5
5587;Guarda Municipal de Zacarias;Guarda Municipal;5
5588;Guarda Municipal de Zortéa;Guarda Municipal;5
5589;Guarda Municipal de Zé Doca;Guarda Municipal;5
5590;Guarda Municipal de Água Azul do Norte;Guarda Municipal;5
